acquisition_campaignID,NPU_Count,First_GMV,Avg_First_Amount,Median_First_Amount,Total_First_Discount,Avg_First_Discount,Dominant_First_Category,Dominant_Promotion_Type,First_month_min,First_month_max,First_Subsidy_Rate,Repeat_Rate,D7_Retention,D30_Retention,D60_Retention,Avg_Post_Tx,Avg_Post_GMV,Avg_Post_Discount,Post_Non_Promo_Tx_Share,Avg_Post_Category_Count,Avg_Post_Merchant_Count
9499,1,189665,189665.0,189665.0,10000,10000.0,Obligation_Payment,voucher,2022-09-14 21:40:41.206,2022-09-14 21:40:41.206,0.0527245406374397,1.0,0.0,0.0,1.0,9.0,1021339.0,57000.0,0.3333333333333333,2.0,5.0
9522,446,13708649,30736.881165919283,10000.0,4014000,9000.0,Access_Service,voucher,2022-09-07 16:10:21.135,2022-10-03 18:01:37.632,0.2928078470752296,0.6188340807174888,0.2847533632286995,0.4865470852017937,0.5627802690582959,5.695067264573991,432738.8430493274,8803.811659192825,0.8531496062992125,0.9439461883408072,1.3295964125560538
9524,1,50000,50000.0,50000.0,10000,10000.0,Access_Service,voucher,2022-09-22 15:20:34.206,2022-09-22 15:20:34.206,0.2,1.0,0.0,1.0,1.0,4.0,6388000.0,15000.0,0.75,1.0,1.0
9537,26,40250,1548.076923076923,1000.0,25770,991.1538461538462,Goods_Transaction,voucher,2022-09-14 21:12:09.064,2022-09-30 23:10:45.382,0.640248447204969,0.8076923076923077,0.6538461538461539,0.8076923076923077,0.8076923076923077,9.0,564575.5384615385,11265.384615384615,0.8717948717948718,1.6923076923076923,2.0
9538,32,16181228,505663.375,87000.0,160000,5000.0,Goods_Transaction,voucher,2022-09-13 12:40:11.771,2022-09-30 21:05:01.080,0.0098880010837249,0.71875,0.46875,0.59375,0.65625,5.25,632592.03125,7000.0,0.8809523809523809,1.25,1.78125
9541,3,39000,13000.0,14000.0,19500,6500.0,Access_Service,voucher,2022-10-03 07:20:36.687,2022-11-13 18:42:46.178,0.5,1.0,1.0,1.0,1.0,17.666666666666668,259333.3333333333,17500.0,0.8679245283018868,1.0,2.333333333333333
9551,1,184000,184000.0,184000.0,10000,10000.0,Goods_Transaction,voucher,2022-10-15 22:51:54.037,2022-10-15 22:51:54.037,0.0543478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9558,3,190000,63333.333333333336,47500.0,120000,40000.0,Interactive_Service,voucher,2022-09-22 16:52:21.476,2022-09-26 18:49:12.127,0.631578947368421,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,151605.33333333334,3333.333333333333,0.75,0.6666666666666666,1.0
9564,1,95000,95000.0,95000.0,15000,15000.0,Interactive_Service,voucher,2022-09-27 19:06:10.054,2022-09-27 19:06:10.054,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,2,150000,75000.0,75000.0,10000,5000.0,Access_Service,voucher,2022-09-20 20:28:19.981,2022-10-06 13:26:43.883,0.0666666666666666,0.5,0.5,0.5,0.5,7.5,384020.0,12500.0,0.8666666666666667,1.5,2.5
9578,2,1969200,984600.0,984600.0,40000,20000.0,Goods_Transaction,voucher,2022-10-08 09:47:36.816,2022-10-31 19:58:31.471,0.0203128173877716,1.0,0.5,1.0,1.0,4.0,1137950.0,70000.0,0.125,2.5,3.0
9579,6,6221267,1036877.8333333334,813697.5,120000,20000.0,Goods_Transaction,voucher,2022-10-05 20:05:02.411,2022-10-21 14:20:54.132,0.0192886754418352,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,3.1666666666666665,624126.1666666666,35833.333333333336,0.5789473684210527,1.6666666666666667,2.1666666666666665
9580,2,451400,225700.0,225700.0,30000,15000.0,Goods_Transaction,voucher,2022-10-03 10:42:34.880,2022-10-13 09:20:09.808,0.0664599025254763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,1,48000,48000.0,48000.0,10000,10000.0,Goods_Transaction,voucher,2022-10-31 07:17:46.064,2022-10-31 07:17:46.064,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605,3,1217900,405966.6666666667,330000.0,45000,15000.0,Goods_Transaction,voucher,2022-10-06 16:30:44.571,2022-10-29 11:05:02.217,0.0369488463749076,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,250333.3333333333,2333.333333333333,0.75,1.0,1.0
9614,1,51999,51999.0,51999.0,20000,20000.0,Goods_Transaction,voucher,2022-10-29 01:04:13.446,2022-10-29 01:04:13.446,0.3846227812073309,1.0,0.0,1.0,1.0,1.0,46800.0,10000.0,0.0,1.0,1.0
9620,16,3200000,200000.0,100000.0,800000,50000.0,Interactive_Service,direct discount,2022-09-26 12:30:20.601,2022-09-30 23:54:17.723,0.25,0.625,0.1875,0.375,0.5,4.3125,758473.125,2500.0,0.9565217391304348,0.75,0.875
9622,3,300000,100000.0,100000.0,150000,50000.0,Interactive_Service,direct discount,2022-09-21 22:39:00.958,2022-09-24 22:16:33.829,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,388114.0,8333.333333333334,0.75,1.0,1.0
9627,19,1368000,72000.0,65000.0,285000,15000.0,Financial_Service,direct discount,2022-10-05 19:34:02.136,2022-11-25 22:46:35.444,0.2083333333333333,0.4736842105263157,0.1578947368421052,0.4210526315789473,0.7142857142857143,1.105263157894737,160785.42105263157,10315.78947368421,0.6666666666666666,0.8947368421052632,1.0526315789473684
9631,3,169000,56333.333333333336,55000.0,30000,10000.0,Daily_Consumption,direct discount,2022-10-20 11:02:23.361,2022-11-11 16:27:49.152,0.1775147928994082,1.0,0.0,0.6666666666666666,1.0,10.0,568666.6666666666,10666.666666666666,0.8666666666666667,2.333333333333333,3.333333333333333
9632,211,130216055,617137.701421801,520000.0,8755697,41496.19431279621,Goods_Transaction,voucher,2022-09-23 12:55:04.556,2022-10-19 15:23:13.513,0.0672397654805315,0.4454976303317535,0.2701421800947867,0.3838862559241706,0.4360189573459715,1.5023696682464456,453430.6066350711,20543.60663507109,0.5993690851735016,0.7014218009478673,0.8151658767772512
9643,2,117000,58500.0,58500.0,30000,15000.0,Daily_Consumption,direct discount,2022-10-18 12:41:56.155,2022-10-26 13:24:35.682,0.2564102564102564,0.5,0.5,0.5,0.5,3.5,63500.0,0.0,1.0,0.5,0.5
9645,89,42527991,477842.595505618,484231.0,4450000,50000.0,Obligation_Payment,direct discount,2022-09-23 12:41:39.527,2022-10-31 14:32:14.724,0.10463696721531,0.1011235955056179,0.0898876404494382,0.0898876404494382,0.1011235955056179,1.3932584269662922,370629.7640449439,13151.685393258427,0.3870967741935484,0.3370786516853932,0.5842696629213483
9646,50,27403198,548063.96,529000.0,2200128,44002.56,Goods_Transaction,direct discount,2022-10-20 11:01:42.374,2022-11-14 12:33:22.647,0.0802872715804921,0.44,0.26,0.44,0.4,0.82,226754.58,9580.0,0.6341463414634146,0.5,0.56
9648,2,453000,226500.0,226500.0,30000,15000.0,Goods_Transaction,direct discount,2022-10-19 15:19:42.912,2022-10-29 01:19:57.157,0.0662251655629139,1.0,0.5,1.0,1.0,16.0,1513378.5,20000.0,0.9375,2.5,4.5
9649,5,1483000,296600.0,273000.0,100000,20000.0,Goods_Transaction,direct discount,2022-10-05 10:50:49.741,2022-10-24 19:50:54.911,0.0674308833445718,0.6,0.2,0.6,0.6,1.6,215900.0,8000.0,0.75,0.6,0.8
9650,193,20056650,103920.46632124353,95000.0,17370000,90000.0,Interactive_Service,direct discount,2022-09-27 19:43:39.600,2022-12-06 23:49:14.216,0.8660469220931711,0.1450777202072538,0.077720207253886,0.0567375886524822,0.0983606557377049,0.6632124352331606,126216.1450777202,9735.751295336788,0.25,0.2849740932642487,0.466321243523316
9651,166,28585658,172202.7590361446,126194.0,4150000,25000.0,Obligation_Payment,direct discount,2022-09-23 09:50:00.576,2022-12-28 15:04:06.400,0.1451776971514876,0.1024096385542168,0.0787878787878787,0.103030303030303,0.087248322147651,0.7951807228915663,125437.7891566265,6804.21686746988,0.4166666666666667,0.2469879518072289,0.4518072289156626
9664,2,1886000,943000.0,943000.0,80000,40000.0,Goods_Transaction,direct discount,2022-10-20 12:16:52.022,2022-10-26 21:51:30.355,0.0424178154825026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9669,76,6358448,83663.78947368421,19100.0,1140000,15000.0,Goods_Transaction,direct discount,2022-10-03 14:29:47.185,2022-12-30 11:20:51.824,0.1792890340535929,0.4868421052631579,0.3676470588235294,0.5,0.6190476190476191,7.513157894736842,2269763.460526316,24460.526315789477,0.819614711033275,0.9605263157894736,1.4605263157894737
9689,9,840000,93333.33333333331,99000.0,135000,15000.0,OnDemand_Service,voucher,2022-11-20 11:53:51.913,2022-12-29 11:44:41.493,0.1607142857142857,0.7777777777777778,0.25,0.5,0.0,1.7777777777777777,169072.22222222222,6111.111111111111,0.625,1.0,1.0
9700,11,2182000,198363.63636363635,110000.0,2083000,189363.63636363635,Unknown_Group,direct discount,2022-10-04 11:04:51.685,2022-10-19 22:14:54.429,0.954628780934922,0.7272727272727273,0.3636363636363636,0.7272727272727273,0.7272727272727273,3.363636363636364,940326.1818181818,11363.636363636364,0.7837837837837838,1.4545454545454546,1.7272727272727273
9702,47,9015818,191825.914893617,125000.0,2336818,49719.53191489362,Unknown_Group,direct discount,2022-10-06 22:25:22.923,2022-12-06 18:02:57.775,0.259190902034624,0.425531914893617,0.1276595744680851,0.2888888888888888,0.3333333333333333,1.25531914893617,239169.27659574468,9085.106382978724,0.7457627118644068,0.6595744680851063,0.7872340425531915
9705,171,37592544,219839.43859649124,210000.0,18745090,109620.40935672514,Unknown_Group,direct discount,2022-10-01 06:02:32.576,2022-12-30 15:48:57.503,0.4986385066145031,0.4327485380116959,0.1818181818181818,0.39568345323741,0.5108695652173914,1.3216374269005848,145893.95321637427,10431.684210526317,0.6814159292035398,0.7134502923976608,0.8362573099415205
9709,3,350000,116666.66666666669,100000.0,233000,77666.66666666667,Unknown_Group,direct discount,2022-10-07 09:29:31.246,2022-10-09 22:59:03.018,0.6657142857142857,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.333333333333334,2109425.0,0.0,1.0,1.6666666666666667,2.6666666666666665
9732,99,17210000,173838.38383838383,125000.0,8044000,81252.52525252526,Unknown_Group,direct discount,2022-10-06 14:10:23.644,2022-12-31 20:36:10.928,0.4674026728646136,0.202020202020202,0.1463414634146341,0.2884615384615384,0.4074074074074074,0.5757575757575758,88558.61616161616,5717.171717171717,0.5263157894736842,0.3131313131313131,0.3636363636363636
9734,2,227113,113556.5,113556.5,60000,30000.0,Goods_Transaction,direct discount,2022-10-07 12:00:21.755,2022-10-18 17:25:47.701,0.2641856696886572,1.0,1.0,1.0,1.0,7.5,2435950.0,10000.0,0.8666666666666667,2.5,2.5
9735,11,71000,6454.545454545455,5000.0,35500,3227.2727272727275,Access_Service,voucher,2022-10-13 22:32:02.985,2022-11-07 16:41:30.186,0.5,0.4545454545454545,0.2727272727272727,0.4545454545454545,0.3333333333333333,1.9090909090909087,78445.45454545454,1818.1818181818185,0.9047619047619048,0.5454545454545454,0.7272727272727273
9736,39,1000000,25641.02564102564,20000.0,390000,10000.0,Access_Service,voucher,2022-10-06 14:19:26.620,2022-11-06 22:55:52.986,0.39,0.6666666666666666,0.4871794871794871,0.5641025641025641,0.6176470588235294,2.641025641025641,290604.28205128206,9538.46153846154,0.6990291262135923,0.8461538461538461,1.205128205128205
9738,1,208174,208174.0,208174.0,15000,15000.0,Obligation_Payment,voucher,2022-11-15 13:23:10.373,2022-11-15 13:23:10.373,0.0720551077464044,1.0,0.0,1.0,0.0,2.0,369043.0,0.0,1.0,1.0,1.0
9739,3,431254,143751.33333333334,117167.0,45000,15000.0,Obligation_Payment,voucher,2022-10-07 22:00:55.984,2022-10-14 22:38:49.415,0.1043468582320395,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.666666666666667,821389.3333333334,86333.33333333333,0.1176470588235294,1.6666666666666667,4.0
9740,1,165000,165000.0,165000.0,15000,15000.0,Obligation_Payment,voucher,2022-11-02 12:44:17.998,2022-11-02 12:44:17.998,0.0909090909090909,1.0,1.0,1.0,0.0,12.0,5019092.0,40000.0,0.75,3.0,6.0
9745,11,59500,5409.090909090909,5000.0,29750,2704.5454545454545,Access_Service,voucher,2022-10-05 18:36:15.321,2022-11-02 13:24:11.684,0.5,0.7272727272727273,0.2727272727272727,0.4545454545454545,0.7,2.8181818181818183,111504.45454545454,2181.818181818182,0.8709677419354839,0.8181818181818182,1.2727272727272727
9746,17,220000,12941.176470588236,10000.0,34000,2000.0,Access_Service,voucher,2022-10-05 14:01:00.376,2022-11-10 14:30:26.852,0.1545454545454545,0.4117647058823529,0.1176470588235294,0.2941176470588235,0.4666666666666667,3.235294117647059,94358.11764705884,1764.7058823529412,0.9454545454545454,0.7647058823529411,0.9411764705882352
9749,1,115575,115575.0,115575.0,10000,10000.0,Obligation_Payment,voucher,2022-10-20 19:24:34.290,2022-10-20 19:24:34.290,0.0865239022279904,1.0,0.0,1.0,1.0,5.0,410000.0,10000.0,0.8,2.0,2.0
9756,3,85500,28500.0,19000.0,42750,14250.0,Interactive_Service,direct discount,2022-09-30 17:14:18.114,2022-10-02 15:49:04.065,0.5,1.0,1.0,1.0,1.0,11.0,7050916.666666667,1666.6666666666667,0.9696969696969696,1.3333333333333333,1.6666666666666667
9768,3,1535000,511666.6666666667,219000.0,45000,15000.0,Daily_Consumption,direct discount,2022-10-04 18:25:05.507,2022-10-29 11:18:15.471,0.0293159609120521,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.666666666666666,491422.3333333333,20000.0,0.8461538461538461,1.3333333333333333,2.6666666666666665
9770,181,120095502,663511.0607734807,386534.0,9050000,50000.0,Obligation_Payment,voucher,2022-09-28 19:15:26.322,2022-10-26 23:03:43.060,0.0753566940417135,0.6685082872928176,0.2044198895027624,0.4806629834254143,0.6464088397790055,3.883977900552486,1214050.4309392264,10563.53591160221,0.813655761024182,1.1104972375690607,1.425414364640884
9771,418,318604039,762210.6196172249,447653.5,20900000,50000.0,Obligation_Payment,voucher,2022-09-30 09:29:27.538,2022-10-26 20:38:41.508,0.0655986661864007,0.7655502392344498,0.2344497607655502,0.5956937799043063,0.7392344497607656,3.7344497607655502,1828358.1483253588,7959.33014354067,0.8283151825752723,1.2583732057416268,1.5980861244019138
9773,129,106367074,824550.9612403101,483926.0,9030000,70000.0,Obligation_Payment,voucher,2022-09-29 18:47:57.558,2022-10-26 17:00:58.312,0.08489469213001,0.7441860465116279,0.2248062015503876,0.5891472868217055,0.7131782945736435,4.217054263565892,2093536.0852713175,10782.945736434109,0.8161764705882353,1.162790697674419,1.6124031007751938
9796,1,97000,97000.0,97000.0,29000,29000.0,Daily_Consumption,direct discount,2022-10-11 14:24:38.118,2022-10-11 14:24:38.118,0.2989690721649484,1.0,0.0,0.0,1.0,2.0,22000.0,0.0,1.0,1.0,1.0
9827,5,904000,180800.0,233000.0,100000,20000.0,Daily_Consumption,direct discount,2022-10-02 13:12:08.297,2022-10-20 21:57:46.932,0.1106194690265486,0.4,0.2,0.4,0.4,1.8,251565.8,0.0,1.0,0.6,0.8
9828,1,105000,105000.0,105000.0,5000,5000.0,Daily_Consumption,direct discount,2022-10-22 12:54:45.188,2022-10-22 12:54:45.188,0.0476190476190476,1.0,1.0,1.0,1.0,13.0,1069493.0,105000.0,0.8461538461538461,4.0,6.0
9897,12,1660000,138333.33333333334,125000.0,742000,61833.333333333336,Unknown_Group,direct discount,2022-10-27 21:56:08.883,2022-11-15 12:05:15.139,0.4469879518072289,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.9166666666666666,46083.333333333336,13083.333333333334,0.4545454545454545,0.6666666666666666,0.6666666666666666
9898,126,22461000,178261.90476190476,130000.0,14689000,116579.36507936507,Unknown_Group,direct discount,2022-10-18 12:27:07.406,2022-12-31 21:52:23.743,0.6539780063220694,0.2301587301587301,0.1228070175438596,0.1904761904761904,0.4375,0.7619047619047619,81469.61904761905,4484.126984126984,0.7395833333333334,0.3571428571428571,0.492063492063492
9909,1,407000,407000.0,407000.0,30000,30000.0,Goods_Transaction,direct discount,2022-10-17 22:59:56.043,2022-10-17 22:59:56.043,0.0737100737100737,1.0,0.0,0.0,1.0,1.0,50000.0,0.0,1.0,1.0,1.0
9913,6,340000,56666.66666666666,50000.0,180000,30000.0,Interactive_Service,voucher,2022-10-10 21:03:38.270,2022-10-16 17:22:09.307,0.5294117647058824,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,11.5,1453335.1666666667,128416.66666666669,0.3333333333333333,2.6666666666666665,6.333333333333333
9928,46,5674000,123347.82608695651,100000.0,3220000,70000.0,Interactive_Service,direct discount,2022-10-08 20:18:21.435,2022-11-13 18:24:00.537,0.5675008812125485,0.3478260869565217,0.2391304347826087,0.3260869565217391,0.375,3.5217391304347827,435490.5869565217,6260.869565217391,0.9074074074074074,0.5434782608695652,0.6086956521739131
9929,3,3693394,1231131.3333333333,1136735.0,90000,30000.0,Obligation_Payment,voucher,2022-11-22 13:21:51.425,2022-11-23 18:49:48.973,0.0243678307811189,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,103545.33333333331,3333.333333333333,0.0,0.3333333333333333,0.3333333333333333
9931,1,200000,200000.0,200000.0,30000,30000.0,Obligation_Payment,direct discount,2022-10-29 23:04:31.106,2022-10-29 23:04:31.106,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9938,2,7216000,3608000.0,3608000.0,60000,30000.0,Obligation_Payment,direct discount,2022-10-15 21:16:07.522,2022-10-16 22:21:27.289,0.0083148558758314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9948,1,63200,63200.0,63200.0,10000,10000.0,OnDemand_Service,voucher,2022-10-28 20:27:15.820,2022-10-28 20:27:15.820,0.1582278481012658,1.0,1.0,1.0,1.0,4.0,71000.0,10000.0,0.75,2.0,3.0
9957,2,60000,30000.0,30000.0,30000,15000.0,Interactive_Service,voucher,2022-11-01 19:10:02.513,2022-11-05 16:29:06.812,0.5,1.0,1.0,1.0,1.0,6.5,727822.0,107500.0,0.0,3.5,5.5
9958,2,253043,126521.5,126521.5,30000,15000.0,Goods_Transaction,voucher,2022-10-13 23:17:42.657,2022-10-20 17:57:37.678,0.1185569251075904,0.5,0.5,0.5,0.5,4.5,102325.0,0.0,1.0,1.0,1.0
9963,1,324000,324000.0,324000.0,20000,20000.0,Goods_Transaction,voucher,2022-10-18 12:10:40.155,2022-10-18 12:10:40.155,0.0617283950617283,1.0,1.0,1.0,1.0,12.0,3692600.0,80000.0,0.5833333333333334,2.0,5.0
9964,10,14398745,1439874.5,1095562.0,200000,20000.0,Goods_Transaction,voucher,2022-11-04 19:53:47.139,2022-11-29 13:03:48.628,0.0138900994496395,0.5,0.0,0.4,0.0,0.9,1026994.0,9000.0,0.5555555555555556,0.8,0.8
9967,8,1104600,138075.0,100000.0,120000,15000.0,Goods_Transaction,voucher,2022-11-12 12:38:14.159,2022-11-26 12:08:20.256,0.1086366105377512,0.25,0.0,0.25,0.0,0.25,123441.5,2500.0,0.5,0.25,0.25
9974,7,654550,93507.14285714286,76000.0,140000,20000.0,Interactive_Service,direct discount,2022-10-17 12:27:14.396,2022-10-31 20:52:07.742,0.2138874035596975,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.5714285714285714,8.571428571428571,768535.7142857143,2000.0,0.95,1.1428571428571428,1.2857142857142858
9985,1,42000,42000.0,42000.0,10000,10000.0,Goods_Transaction,voucher,2022-11-21 17:30:10.825,2022-11-21 17:30:10.825,0.238095238095238,1.0,1.0,1.0,0.0,5.0,107000.0,0.0,1.0,2.0,3.0
9986,1,50000,50000.0,50000.0,30000,30000.0,Interactive_Service,direct discount,2022-11-06 10:13:45.922,2022-11-06 10:13:45.922,0.6,1.0,1.0,1.0,0.0,1.0,50000.0,0.0,1.0,1.0,1.0
9987,1,114998,114998.0,114998.0,20000,20000.0,Goods_Transaction,voucher,2022-11-22 03:19:54.402,2022-11-22 03:19:54.402,0.1739160681055322,1.0,1.0,1.0,0.0,9.0,1232338.0,0.0,1.0,4.0,5.0
9995,15,1500000,100000.0,100000.0,750000,50000.0,Interactive_Service,direct discount,2022-10-19 09:22:28.973,2022-10-25 12:59:19.838,0.5,0.3333333333333333,0.2,0.2666666666666666,0.3333333333333333,1.7333333333333334,335666.6666666667,2000.0,0.8461538461538461,0.4,0.4
10029,1,54000,54000.0,54000.0,15000,15000.0,Internal_Service,direct discount,2022-11-26 12:30:42.426,2022-11-26 12:30:42.426,0.2777777777777778,1.0,1.0,1.0,0.0,17.0,347000.0,10000.0,0.8823529411764706,1.0,2.0
10048,2,150000,75000.0,75000.0,60000,30000.0,Interactive_Service,voucher,2022-10-27 10:42:41.307,2022-10-29 14:19:48.830,0.4,1.0,1.0,1.0,1.0,9.5,1325000.0,12500.0,0.8947368421052632,1.5,1.5
10057,1,39000,39000.0,39000.0,15000,15000.0,Financial_Service,voucher,2022-11-16 09:27:12.100,2022-11-16 09:27:12.100,0.3846153846153846,1.0,1.0,1.0,0.0,5.0,363900.0,15000.0,0.8,2.0,2.0
10071,253,38911326,153799.7075098814,73000.0,5060000,20000.0,OnDemand_Service,voucher,2022-10-20 13:02:36.269,2022-11-08 16:00:19.547,0.1300392590064908,0.766798418972332,0.5177865612648221,0.7193675889328063,0.7783251231527094,9.66403162055336,1420958.0158102766,6779.01185770751,0.952556237218814,1.2608695652173914,1.541501976284585
10072,84,4759780,56664.04761904762,33000.0,840000,10000.0,OnDemand_Service,voucher,2022-10-20 13:08:08.805,2022-11-11 12:13:11.448,0.1764787448159368,0.75,0.3809523809523809,0.6428571428571429,0.7272727272727273,6.607142857142857,622103.9404761905,4928.571428571428,0.9423423423423424,1.1666666666666667,1.488095238095238
10073,1,50000,50000.0,50000.0,10000,10000.0,Daily_Consumption,voucher,2022-10-31 15:20:32.760,2022-10-31 15:20:32.760,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135,2,1967800,983900.0,983900.0,40000,20000.0,Goods_Transaction,direct discount,2022-11-03 10:48:59.405,2022-11-22 16:27:53.680,0.0203272690314056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,13,180000,13846.153846153846,10000.0,26000,2000.0,Access_Service,voucher,2022-11-08 13:52:22.087,2022-12-11 15:03:34.181,0.1444444444444444,0.4615384615384615,0.3846153846153846,0.4,0.0,7.846153846153846,361436.7692307693,32727.69230769231,0.2549019607843137,0.9230769230769232,1.9230769230769231
10142,1,249502,249502.0,249502.0,15000,15000.0,Obligation_Payment,voucher,2022-11-30 14:23:30.342,2022-11-30 14:23:30.342,0.0601197585590496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10150,13,200000,15384.615384615385,20000.0,26000,2000.0,Access_Service,voucher,2022-11-04 08:25:54.274,2022-12-06 15:54:52.793,0.13,0.5384615384615384,0.1538461538461538,0.5454545454545454,0.0,1.6153846153846154,156693.23076923078,14615.384615384615,0.4285714285714285,0.6923076923076923,1.3846153846153846
10154,1,66000,66000.0,66000.0,10000,10000.0,Obligation_Payment,voucher,2022-11-18 09:57:16.127,2022-11-18 09:57:16.127,0.1515151515151515,1.0,1.0,1.0,0.0,3.0,324000.0,0.0,1.0,1.0,1.0
10159,1,100000,100000.0,100000.0,10000,10000.0,Obligation_Payment,voucher,2022-11-22 15:09:27.685,2022-11-22 15:09:27.685,0.1,1.0,1.0,1.0,0.0,17.0,3186032.0,0.0,1.0,2.0,3.0
10183,3,2324000,774666.6666666666,875000.0,60000,20000.0,Goods_Transaction,direct discount,2022-11-23 17:43:35.838,2022-12-05 15:46:39.409,0.0258175559380378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10184,1,135000,135000.0,135000.0,19000,19000.0,Daily_Consumption,direct discount,2022-11-09 18:49:05.833,2022-11-09 18:49:05.833,0.1407407407407407,1.0,0.0,0.0,0.0,1.0,53000.0,0.0,1.0,1.0,1.0
10185,13,2102800,161753.84615384616,159000.0,260000,20000.0,Daily_Consumption,direct discount,2022-11-03 16:43:42.947,2022-11-19 18:28:51.874,0.1236446642571809,0.3846153846153846,0.1538461538461538,0.3846153846153846,0.0,0.9230769230769232,71582.30769230769,1538.4615384615386,0.9166666666666666,0.5384615384615384,0.6153846153846154
10187,2,128000,64000.0,64000.0,60000,30000.0,Daily_Consumption,direct discount,2022-11-23 20:01:51.967,2022-11-30 17:03:59.598,0.46875,1.0,0.5,1.0,0.0,5.5,146750.0,48999.5,0.2727272727272727,2.0,3.5
10193,17,323000,19000.0,19000.0,306000,18000.0,Interactive_Service,direct discount,2022-11-02 11:47:42.741,2022-11-12 11:26:14.238,0.9473684210526316,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.0,15.588235294117649,827776.4705882353,4705.882352941177,0.9735849056603774,0.9411764705882352,1.1176470588235294
10194,32,13539769,423117.78125,178175.0,1600000,50000.0,Obligation_Payment,voucher,2022-10-29 10:13:14.379,2022-11-28 21:05:28.145,0.1181704060091424,0.65625,0.21875,0.59375,1.0,1.65625,650222.625,12500.0,0.5283018867924528,1.0,1.40625
10195,265,155097344,585272.996226415,273428.0,13250000,50000.0,Obligation_Payment,voucher,2022-10-27 18:19:50.988,2022-11-28 22:14:21.555,0.0854302185858192,0.6226415094339622,0.2075471698113207,0.5509433962264151,0.8571428571428571,1.950943396226415,807241.6679245284,5543.245283018868,0.793036750483559,0.920754716981132,1.139622641509434
10196,5,1665838,333167.6,201998.0,150000,30000.0,Obligation_Payment,voucher,2022-11-08 12:56:24.470,2022-11-26 19:57:12.362,0.0900447702597731,0.2,0.2,0.2,0.0,0.2,100000.0,0.0,1.0,0.2,0.2
10197,32,18691640,584113.75,407357.5,2240000,70000.0,Obligation_Payment,voucher,2022-10-30 20:06:17.018,2022-11-23 16:46:19.260,0.1198396716392997,0.5,0.1875,0.375,0.0,1.0625,238150.90625,3343.75,0.7058823529411765,0.6875,0.8125
10198,1,182000,182000.0,182000.0,15000,15000.0,Goods_Transaction,direct discount,2022-11-09 09:07:56.944,2022-11-09 09:07:56.944,0.0824175824175824,1.0,0.0,1.0,0.0,1.0,410000.0,0.0,1.0,1.0,1.0
10199,4,1498000,374500.0,409500.0,80000,20000.0,Goods_Transaction,direct discount,2022-11-09 12:40:32.013,2022-11-20 08:27:54.563,0.0534045393858478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10220,1,160142,160142.0,160142.0,15000,15000.0,Goods_Transaction,voucher,2022-11-14 19:26:50.181,2022-11-14 19:26:50.181,0.093666870652296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,1478,1030757935,697400.49729364,404499.0,73900000,50000.0,Obligation_Payment,voucher,2022-11-01 10:53:58.686,2022-12-31 07:46:11.437,0.0716948155242675,0.401894451962111,0.150354609929078,0.4312696747114375,0.5,1.16914749661705,509019.87753721245,3323.4100135318,0.765625,0.5412719891745602,0.7023004059539919
10286,27,6076000,225037.03703703705,210000.0,2322000,86000.0,Unknown_Group,direct discount,2022-12-09 14:03:21.308,2022-12-30 17:42:44.603,0.3821593153390388,0.1481481481481481,0.1578947368421052,0.0,0.0,0.2222222222222222,23505.703703703704,1851.851851851852,0.8333333333333334,0.1481481481481481,0.1481481481481481
